date,home_team,away_team,tournament,neutral,elo_diff,ppg5_diff,gd10_diff,morale_diff,rest_diff,att_vs_def,def_vs_att,streak_diff,exp_diff,h2h_rate,h2h_gd,heat_diff,hum_diff,alt_diff,travel_diff,tz_east_diff,is_wc,home_goals,away_goals,outcome
1980-02-25,Morocco,Senegal,Friendly,0,120.09781304880312,0.2999999999999998,1.1,-0.020370422705960595,1,1.3853137696599682,0.1377498720344037,-1,9.299464889662392,0.65,0.9,0.0,0,-0.04,-2.3201911533385866,-0.6586666666666664,0,3,2,2
1980-02-25,New Zealand,Tahiti,Oceania Nations Cup,1,-34.87329670269969,-0.2999999999999998,-2.1,-0.11930387643901483,-56,1.1019586554753733,-3.781272191180272,3,5.943230738177781,0.8333333333333334,1.5,9.0,0,0.075,0.9433118802475677,0.0,0,1,3,0
1980-02-26,Mexico,South Korea,Friendly,1,-232.07628213665498,-0.6000000000000005,-4.0,0.10689470816119237,35,1.5000619151159253,-2.3806411238179703,-3,5.897602969264499,0.5,0.0,3.0,1,0.0,-8.131233397263468,-8.926000000000002,0,0,1,0
1980-02-26,New Caledonia,Vanuatu,Oceania Nations Cup,0,181.81996937255417,0.0,0.3,-0.34485450080380214,0,0.9132829024173019,0.15399072070961628,0,0.0,0.9375,2.75,0.0,0,0.0,-0.6973566648440823,0.0,0,4,3,2
1980-02-26,Australia,Papua New Guinea,Oceania Nations Cup,1,229.04355466967627,-0.6000000000000001,0.5,0.02161224468428158,0,-0.38793085977372943,-1.721250431012455,1,13.46199079653457,0.5,0.0,6.534488195687107,0,0.08,-0.7448725571772297,-0.42500704670203315,0,11,2,2
1980-02-27,Belgium,Luxembourg,Friendly,0,841.8498721683366,2.1000000000000005,2.8,0.29132220058748637,0,-0.43673407779134354,-0.015808727382080945,3,-3.6643424151254216,0.875,2.5,-5.421332090898293,0,0.0,-0.17256337081046438,0.0,0,5,0,2
1980-02-27,Fiji,New Zealand,Oceania Nations Cup,1,-188.84344429002954,-0.5999999999999996,0.3999999999999999,0.20079603772791607,0,1.9241371390543036,-0.5334365252518976,1,-5.764933816032447,0.05,-3.6,-9.534488195687107,0,-0.075,-0.5800558155932074,0.0,0,4,0,2
1980-02-27,France,Greece,Friendly,0,257.5204292550227,1.2000000000000002,1.5,0.1854785333708392,18,1.2283169762733004,-0.7968261195989944,1,2.5225840460819047,0.9,4.2,-4.797042916047921,0,0.0,-1.9513677498527484,0.0,0,5,1,2
1980-02-27,Germany,Malta,UEFA Euro qualification,0,877.2846864171506,2.7,4.6,0.21667438559452543,0,0.9895616276720451,0.11689547942525846,12,-2.4896927215563665,0.8333333333333334,3.0,-2.5616829278147577,0,0.0,-1.8508925274377412,0.0,0,8,0,2
1980-02-27,Iraq,Poland,Friendly,0,-56.906042214107174,1.2000000000000002,1.4000000000000001,0.32307166696194417,50,2.3036854750186047,-1.5254147547640111,10,-12.36457446198088,0.25,-1.0,-27.223968194923657,0,0.0,-2.887538012120205,-1.661617813843687,0,1,1,1
1980-02-27,Morocco,Tunisia,Friendly,0,6.71145154362307,0.5999999999999996,1.0,0.3432598094065523,-26,1.4450650903141538,-0.1023285927293307,2,0.9699603015504099,0.5,0.1,0.0,-1,-0.05,-1.6518887015598287,0.0,0,0,0,1
1980-02-27,Solomon Islands,Tahiti,Oceania Nations Cup,1,-258.01845763355755,-1.2000000000000002,-1.7,-0.28941477479248234,0,1.6831342801213989,-1.7304036643139984,-7,0.0,0.0,-12.5,-0.534488195687107,0,0.0,0.42262840493102605,0.356194163603152,0,1,12,0
1980-02-28,Australia,Vanuatu,Oceania Nations Cup,1,248.5109854080522,0.2999999999999998,0.4,0.1474944387283756,0,1.0243643551635517,-1.0966388189833565,3,13.058131072638533,0.5,0.0,6.534488195687107,0,0.08,1.2806822540137788,0.953178026959074,0,1,0,2
1980-02-28,New Caledonia,Papua New Guinea,Oceania Nations Cup,0,207.8357442128056,0.0,2.4,-0.0911987957791149,0,-0.43712600238832877,-0.2509672940766037,1,0.0,1.0,3.75,0.0,0,0.0,-2.7229114760350908,-1.3781850736611072,0,8,0,2
1980-02-29,Iraq,Poland,Friendly,0,-53.6592489526422,1.2000000000000002,1.3,0.2748520657953349,0,2.0890761234691357,-1.427546011252731,10,-11.993637228121454,0.3333333333333333,-0.6666666666666666,-27.223968194923657,0,0.0,-2.887538012120205,-1.661617813843687,0,1,0,2
1980-02-29,Fiji,Tahiti,Oceania Nations Cup,1,-235.3303994761818,-1.5,-1.6,0.06206547347022068,0,2.0078998309991425,-4.035074290269967,-6,0.0,0.0,-3.0,-0.534488195687107,0,0.0,0.36325606465436033,0.0,0,3,6,0
1980-02-29,New Zealand,Solomon Islands,Oceania Nations Cup,1,159.21194070988213,0.2999999999999998,0.8,-0.21381987471808536,0,-1.718497326320506,-1.164655699066501,0,5.591985801551473,0.5,0.0,9.534488195687107,0,0.075,0.5206834753165417,-0.356194163603152,0,6,1,2
1980-03-01,New Caledonia,Fiji,Oceania Nations Cup,0,148.71067263661917,-0.2999999999999998,-0.6999999999999997,-0.22553851230861305,1,1.9586741362423672,-0.9645976314443594,2,0.0,1.0,4.8,0.0,0,0.0,-1.3632560646543603,0.0,0,2,1,2
1980-03-01,Australia,Tahiti,Oceania Nations Cup,1,-65.41315257689826,-0.9000000000000004,-4.1,-0.15380909728185999,1,1.6516021151653593,-4.243906787384232,-5,12.666387140459376,0.5,0.0,6.0,0,0.08,0.9780389188578611,0.953178026959074,0,4,2,2
1980-03-04,Sierra Leone,Guinea,Friendly,0,-171.9256932174751,0.0,-1.6,0.3927855491803471,41,-0.03344169344522885,0.28181340315351977,0,-9.58089453875597,0.5,0.0,-0.5931296548196343,0,0.0,-0.20785160973875377,0.0,0,3,2,2
1980-03-06,Honduras,Costa Rica,Friendly,0,78.35565214668623,-0.2999999999999998,0.30000000000000004,0.12220294891015869,0,0.0734089839898977,0.08753470424893628,-2,2.9125133247823847,0.45,-0.5,0.0,0,0.0,-0.5991478855030821,0.0,0,1,1,1
1980-03-08,Egypt,Ivory Coast,African Cup of Nations,1,86.18739177521252,0.5999999999999996,-0.5,-0.09562547166482477,35,0.7461777365478492,-0.892113739894324,-3,5.55781140478517,1.0,2.0,0.0,2,0.0,1.8805662385971835,-0.8105143230170787,0,2,1,2
1980-03-08,Kuwait,Bulgaria,Friendly,0,240.10679813517822,1.4999999999999996,2.8,0.0035086195768839062,0,0.7171159057465928,-0.22283099025241493,4,-2.089698412721056,0.0,-1.5,-4.73867653265345,0,0.0,-2.4946459056855437,-1.4874247980426616,0,1,1,1
1980-03-08,Nigeria,Tanzania,African Cup of Nations,0,221.34114294156052,0.2999999999999998,0.7000000000000001,-0.12389571869292547,-25,-0.20619865923951664,-0.9159850593169339,6,8.02918836741209,0.8,0.6,0.0,0,0.0,-3.4470784252389697,0.0,0,3,1,2
1980-03-09,Algeria,Ghana,African Cup of Nations,1,-128.3833915374928,-0.2999999999999998,0.9,-0.06944944333096036,18,0.3643259789355766,-1.3876936911672424,-2,-2.9008776192803687,0.5,0.0,0.0,2,-0.009999999999999995,2.0397398207724105,-0.21666666666666667,0,0,0,1
1980-03-09,Guinea,Morocco,African Cup of Nations,1,-86.47641087839588,-0.2999999999999998,-1.0,-0.4864082253936929,-6,0.398600595193382,-0.5513304666921206,-4,-0.3090798378364781,0.3333333333333333,-0.6666666666666666,-4.4104047105176605,-1,-0.04,-1.0155588208048942,0.22646325653601407,0,1,1,1
1980-03-12,Egypt,Tanzania,African Cup of Nations,1,210.45300899570066,0.9000000000000004,0.5,0.11156367471914455,0,0.4191419589748171,-0.35816049505770775,2,14.30082638829505,1.0,9.0,0.0,2,0.08,-0.14562009529663023,0.0,0,2,1,2
1980-03-12,Malaysia,Saudi Arabia,Friendly,0,84.27307760385293,0.2999999999999998,-0.4,-0.4869465285004146,20,0.15002668239363548,0.04122452870531679,-1,-1.7004203251560002,0.5,0.0,0.0,-2,0.0,-7.613011445679091,-4.530220202661911,0,3,0,2
1980-03-12,Nigeria,Ivory Coast,African Cup of Nations,0,207.01756406900245,0.9000000000000004,0.30000000000000004,0.09297061020679062,0,0.28240160316132723,-1.2781268520262372,8,-1.1214366092637071,0.5833333333333334,0.6666666666666666,0.0,0,-0.08,-1.420892091345156,-0.8105143230170787,0,0,0,1
1980-03-13,Ghana,Guinea,African Cup of Nations,1,133.79178831767285,0.5999999999999996,0.3,0.1589772863858809,0,0.2598025205214731,-0.5886045690745046,2,-4.481190414680068,0.5,0.25,-0.22599255736259494,0,0.06,-1.0754633432457825,-0.7197965898693477,0,1,0,2
1980-03-13,Algeria,Morocco,African Cup of Nations,1,-51.195374350941165,-0.5999999999999996,-0.10000000000000009,-0.05088724323772735,0,0.11650264566179014,-1.4449876403856652,-4,-7.594849148083409,0.55,0.0,-4.636397267880255,1,0.010000000000000002,-0.05128234327826631,-0.7100000000000003,0,1,0,2
1980-03-15,Italy,Uruguay,Friendly,0,449.3515233960586,0.8999999999999995,1.3,-0.033270244537796964,-32,0.9662741274709334,-0.5267091436015923,0,3.014384980816244,0.25,-0.5,-1.9562960533500657,0,-0.06,-11.123744694584525,-4.594910477741541,0,1,0,2
1980-03-15,Ivory Coast,Tanzania,African Cup of Nations,1,92.96464567144403,0.30000000000000027,0.6,0.11494774462097125,0,-0.012992253348679483,-0.28148252079620906,1,8.642456845883833,0.5,0.0,0.0,0,0.08,-2.026186333893814,0.8105143230170787,0,1,1,1
1980-03-15,Nigeria,Egypt,African Cup of Nations,0,23.977002157849938,0.0,0.20000000000000007,-0.195958365181556,0,0.30735866708316206,-1.5443975514859587,6,-6.317138261748163,0.6,0.4,0.0,-2,-0.08,-3.3014583299423395,0.0,0,1,0,2
1980-03-16,Algeria,Guinea,African Cup of Nations,1,98.39722575638234,0.8999999999999999,0.7999999999999999,0.41838050970982243,0,-0.10297353827722966,-0.8382605245680275,2,-7.076190454220566,0.3333333333333333,-1.3333333333333333,-0.22599255736259494,2,0.05,0.9642764775266279,-0.9364632565360144,0,3,2,2
1980-03-16,Ghana,Morocco,African Cup of Nations,1,134.81992051967836,0.2999999999999998,-0.7,0.19103670573671935,0,0.5515590106051258,-0.8902928534731167,4,-4.637567921660006,0.375,-0.25,-4.636397267880255,-1,0.019999999999999997,-2.0910221640506768,-0.4933333333333336,0,0,1,0
1980-03-16,Malaysia,China,Friendly,0,-95.34692237305762,-0.6000000000000005,-0.8999999999999999,-0.19197714249616843,-56,0.6442127233262505,-0.717441122565309,1,-3.1105121542548213,0.16666666666666666,-2.6666666666666665,-12.040557884396474,-1,0.0,-3.9563588213467082,-0.6628109654288437,0,3,1,2
1980-03-18,Belgium,Uruguay,Friendly,0,377.78133793430493,1.2000000000000002,1.7,0.24496010030064347,17,0.8707382809299324,-0.5465739270359001,4,10.969882721666712,0.5,0.0,-5.0,0,0.0,-11.21762458045834,-4.034,0,2,0,2
1980-03-18,Honduras,Mexico,Friendly,0,-109.44246007782431,-0.5999999999999996,0.4,0.07171592915002378,-9,0.4798104378970818,-0.5796528305080284,4,9.45502836732969,0.08333333333333333,-2.0,-2.8408702564874986,-1,0.0,-1.440211299968614,-0.8424988806620263,0,0,1,0
1980-03-19,Algeria,Egypt,African Cup of Nations,1,12.56316674387449,0.2999999999999998,0.4,0.2842393813738278,-1,0.5308541367566423,-1.0778148641364227,3,-10.954183612297516,0.3,-0.4,0.0,0,-0.03,-0.24047426439694108,0.33918098968374577,0,2,2,1
1980-03-19,Nigeria,Morocco,African Cup of Nations,0,108.75997598709137,0.6000000000000005,0.0,-0.02312545272774881,1,0.4324603120534314,-1.1906623470592042,9,-2.3194340650298777,0.4,0.2,-4.636397267880255,-1,-0.04,-3.1122664088236647,-1.049180989683746,0,1,0,2
1980-03-20,Tahiti,Vanuatu,Friendly,0,362.10494065117837,1.2000000000000002,4.6,0.11517583384858504,-2,2.8685527694109694,-0.4825302770455062,0,0.0,0.85,1.4,0.0,0,0.0,-1.0,0.0,0,1,0,2
1980-03-21,Egypt,Morocco,African Cup of Nations,1,36.357031970009984,0.8999999999999995,-0.39999999999999997,-0.005756734561360367,0,0.9895316857567119,-0.31022348743673045,1,3.6939443473998637,0.3333333333333333,-1.0,-4.636397267880255,1,0.04,0.18919192111867478,-1.049180989683746,0,0,2,0
1980-03-22,Nigeria,Algeria,African Cup of Nations,0,120.6364870626403,0.6000000000000005,0.09999999999999998,0.010485472932757811,0,0.5348047007295449,-1.3104322497367473,7,4.681762713449745,0.25,-0.5,0.0,-2,-0.05,-3.0609840655453984,-0.33918098968374577,0,3,0,2
1980-03-22,Yugoslavia,Uruguay,Friendly,0,356.8254161890261,1.7999999999999998,2.5,0.32851435786959476,56,1.8499515676544576,-0.22539365160521552,7,6.344256031000825,0.3333333333333333,-3.3333333333333335,-9.0,0,-0.06,-1.0,0.0,0,2,1,2
1980-03-26,Spain,England,Friendly,0,-147.5067804599662,-1.2000000000000002,-1.3,-0.2230942726478695,-7,0.6764479315347881,-1.9125236505743406,-4,5.156368817100374,0.25,-1.3,-9.0,0,-0.645,-1.2632437828736622,0.0,0,0,2,0
1980-03-26,Scotland,Portugal,UEFA Euro qualification,0,7.678604285933034,-0.2999999999999998,-0.7999999999999999,-0.13829192830797687,0,0.7708976379199364,-0.5109465706285353,0,-6.505533054493387,0.4375,0.0,0.0,-1,0.0,-1.9658758893374535,-0.3966666666666659,0,4,1,2
1980-03-26,Luxembourg,Uruguay,Friendly,0,-396.80787663832575,-0.30000000000000004,-2.1,0.09723537384024092,24,-0.5547818498976582,1.2925747383569002,0,15.140308169115249,0.5,0.0,0.0,0,-0.06,-11.2276526803443,-4.150882022563924,0,0,1,0
1980-03-26,Israel,Northern Ireland,FIFA World Cup qualification,0,122.5645038427956,0.6000000000000001,1.5,0.06456434544003203,0,0.7468222285447002,-0.30646640199335606,0,-7.395273239680504,0.25,-0.5,0.0,0,0.0,-1.0,0.0,0,0,0,1
1980-03-26,Switzerland,Czechoslovakia,Friendly,0,-302.71181304990205,-0.8999999999999995,-2.8,0.0022512448338924858,14,0.2823996669510994,-1.817640755952349,-4,4.48640468175082,0.3,-1.0,0.0,0,-0.45,-1.0,0.0,0,2,0,2
1980-03-26,France,Netherlands,Friendly,0,-22.826844507660553,0.9000000000000004,1.9,0.3388127761322749,-32,2.4953386836589235,-1.289744994165802,5,-6.436459823466752,0.4,-1.3,-4.0,0,-0.035,-0.4296997455955974,0.0,0,0,0,1
1980-03-26,Cyprus,Republic of Ireland,FIFA World Cup qualification,0,-411.8678296907815,-0.6000000000000001,-2.0,0.2240057491786876,11,-0.40433031532530395,0.519581386408952,1,3.803647446544055,0.5,0.0,0.0,0,0.0,-1.0,0.0,0,2,3,0
1980-03-26,Bulgaria,Russia,Friendly,0,-116.35381433496923,-0.6000000000000001,-1.7000000000000002,0.20439560309842747,-42,-0.02284395037778386,-0.770638747529917,1,1.9809589347420822,0.35,-0.6,0.0,0,0.0,-1.0,0.0,0,1,3,0
1980-03-26,Hungary,Poland,Friendly,0,-141.44728689581052,0.2999999999999998,-1.3,0.12244680253023799,34,1.3027994954005901,-0.3140897265567313,0,0.05133227446846611,0.8,1.5,-1.695122531221628,0,0.0,-0.5385475711849841,0.0,0,2,1,2
1980-03-29,Alderney,Guernsey,Muratti Vase,0,-452.71314018317435,-1.7999999999999998,-8.8,-0.32932282041988337,0,-0.625179122775327,1.7631019326866433,-3,0.0,0.0,-5.7,-9.31054769982605,0,0.0,-1.0,0.0,0,0,5,0
1980-03-30,Guyana,Grenada,CONCACAF Championship qualification,0,-192.9243834426436,-1.2000000000000002,-1.7999999999999998,0.04229121396552127,0,-0.3673657883606368,1.0124385206109614,0,2.505433438370803,0.5,0.0,-2.6007823948709223,0,0.0,-0.880425552094229,-0.1843902162996206,0,5,2,2
1980-03-30,Yugoslavia,Romania,Balkan Cup,0,238.85721075788433,2.4,2.0,0.3886266578908698,-35,1.772692357336941,-0.7090412336754695,8,3.5299689832875387,0.4,-0.1,-8.03859213039155,0,0.0,-1.0,0.0,0,2,0,2
1980-04-01,Switzerland,Greece,Friendly,0,-83.02769745706314,0.0,-0.30000000000000004,0.30571374548122426,-28,-0.21180797854161026,-0.424638342096308,1,3.0157011539546392,0.75,0.0,-3.7970429160479213,0,-0.45,-1.5165808571869996,0.0,0,2,0,2
1980-04-02,Belgium,Poland,Friendly,0,76.2946699254021,2.4,0.29999999999999993,0.6184747236354138,8,1.2453997130172467,-1.0716664913176062,5,6.856308234550912,0.3888888888888889,-0.6666666666666666,-6.223968194923657,0,0.0,-1.051972970867237,0.0,0,2,1,2
1980-04-02,Germany,Austria,Friendly,0,180.60308982626202,0.2999999999999998,1.4,-0.10476243710141207,-25,2.800278167937515,-2.0601263742675684,4,-3.7062937098248643,0.8,1.7,0.0,0,0.0,-0.5231100553215556,0.0,0,1,0,2
1980-04-02,Romania,German DR,Friendly,0,-113.71135980837403,-1.4999999999999996,-1.1,-0.26809367374651133,-46,0.4237635945091801,-1.0856845664063588,-1,-1.9774964307395013,0.35,-0.5,0.0,0,0.0,-1.0,0.0,0,2,2,1
1980-04-05,Senegal,Tunisia,Friendly,0,-76.18203224440094,0.0,-0.5,0.10118997411038765,2,0.4759848397507629,-0.1087448992047213,-2,-7.585917183832498,0.3333333333333333,-0.6666666666666666,0.0,-2,-0.01,-3.67536868275435,0.0,0,0,2,0
1980-04-06,Ivory Coast,Gabon,Friendly,0,241.6403343486652,0.30000000000000027,1.1,0.08324269869273042,-38,-0.4232966835850134,-0.11287520668154394,2,13.485371013653179,0.6666666666666666,0.8333333333333334,0.0,0,0.0,-1.881807037711058,0.0,0,4,1,2
1980-04-08,Mexico,Honduras,Friendly,0,252.97789741356064,0.5999999999999996,-0.1,0.15830497599049861,0,0.5318497705432828,-0.4078388722125196,1,-9.171377516309798,0.9285714285714286,1.8571428571428572,0.0,0,-2.14,-1.440211299968614,0.0,0,5,0,2
1980-04-13,Grenada,Guyana,CONCACAF Championship qualification,0,133.41923799361962,0.2999999999999998,1.0,-0.48094417485993846,0,-0.9129126940145211,0.44311079884455085,-1,-2.4302704352196787,0.0,-3.0,0.0,0,0.0,-0.880425552094229,0.0,0,2,3,0
1980-04-15,Guatemala,Mexico,Friendly,0,-163.25453708932287,-1.1999999999999997,-0.2,-0.2065260792662982,53,1.0839642005428134,-0.7210802137768455,-1,9.872693584930996,0.3,-1.0,-2.462692519626561,-1,0.0,-1.016734421478158,-0.5878537672535894,0,2,4,0
1980-04-16,Costa Rica,Honduras,Friendly,0,68.40273736765062,0.2999999999999998,0.09999999999999998,0.11576580126961017,33,-0.4062096340878154,0.2719758868118848,6,-1.553728978846447,0.6,0.6,-1.7069161509203283,0,0.0,-0.5991478855030821,-0.15638536887009688,0,1,1,1
1980-04-16,German DR,Greece,Friendly,0,248.66906355230844,0.5999999999999996,2.2,0.24967223288539084,-1,0.578185998410174,-0.3071615078314086,2,1.3391220124558405,0.5,0.0,-5.797042916047921,0,0.0,-1.0,0.0,0,2,0,2
1980-04-16,Spain,Czechoslovakia,Friendly,0,26.585461127005374,-0.8999999999999995,-1.7,0.02380366472873402,0,0.050689130846835684,-1.7161430530965602,0,5.865811435191482,0.3333333333333333,-0.5,-6.0,0,-0.56,-1.0,0.0,0,2,2,1
1980-04-19,Italy,Poland,Friendly,0,161.59464697764201,2.1000000000000005,0.10000000000000003,0.4331203352784385,18,1.1760727784704614,-0.9257553562887817,4,-0.13097692913318681,0.5,0.8,-3.1802642482737227,0,0.0,-1.1266144826239253,0.0,0,2,2,1
1980-04-20,Tanzania,Zambia,Friendly,1,-160.41930258093294,-0.30000000000000027,-0.9,0.20125124367668173,-24,0.048411085743998994,-0.6065370292000423,1,-2.8194800222499277,0.3,-1.3,0.0,0,0.0,0.8285846173542537,-0.13084106709412519,0,0,2,0
1980-04-20,Zimbabwe,Mozambique,Friendly,0,66.46978287294655,0.0,0.725,0.3962239994510872,0,-0.19222293548880298,0.459530888463324,2,2.5769988406289994,1.0,6.0,0.0,0,0.0,-0.6004547842761022,0.0,0,6,0,2
1980-04-21,Mozambique,Tanzania,Friendly,1,-46.72229143906634,0.30000000000000027,-0.6222222222222223,-0.13307301663641896,0,-0.5038745888948101,1.4984958428308777,0,-7.597503722637242,0.5,0.0,0.0,0,0.0,-0.9024835044709393,0.0,0,0,2,0
1980-04-21,Zimbabwe,Zambia,Friendly,0,-116.7517470002822,0.0,-0.10000000000000009,0.357901622608514,0,1.3057379211115585,-0.6891266231236979,2,-7.832710468809543,0.5,0.4,0.0,0,0.0,-0.6743536713927878,-0.13084106709412519,0,2,1,2
1980-04-26,Yugoslavia,Poland,Friendly,0,68.02119652147371,2.4,2.0,0.45158263905329543,20,1.9553129588674825,-1.1394824135434063,8,2.408495144225908,0.65,1.0,-10.223968194923657,0,0.0,-1.0,0.0,0,2,1,2
1980-04-27,Malta,Libya,Friendly,0,-279.2994174546229,-1.2000000000000002,-3.3000000000000003,-0.07393022786662258,0,-0.6507228921789707,1.2658532302043457,-1,10.578164904653661,0.4375,-0.125,0.0,0,0.0,-1.0202097246301023,0.0,0,0,3,0
1980-04-29,Sweden,Russia,Friendly,0,-160.00009395388747,0.0,-0.19999999999999996,0.1149456087113804,26,0.7258158042385361,-1.1092045249688645,2,2.8208497034803273,0.5,-0.2,0.0,0,0.0,-1.0,0.0,0,1,5,0
1980-04-29,Mexico,Guatemala,Friendly,0,306.8384964369636,1.7999999999999996,1.0,0.3131365003808124,0,0.762622815713554,-0.9962218874630091,3,-9.576512777383067,0.7,0.9,0.0,0,-2.14,-1.016734421478158,0.0,0,2,2,1
1980-04-30,Czechoslovakia,Hungary,Friendly,0,174.60484170898167,0.0,1.2,-0.261197316991919,-21,1.4772487751578327,-0.9905441871214037,0,-2.9652885780733556,0.35,-0.3,-8.528845663702029,0,0.0,-1.0,0.0,0,1,0,2
1980-04-30,Republic of Ireland,Switzerland,Friendly,0,126.92640267393381,0.5999999999999996,0.19999999999999996,-0.3932209764336229,6,0.4697226801481037,-0.14070034073937276,-1,2.2842589031696274,0.5714285714285714,0.5714285714285714,-2.0,0,0.0,-1.0,0.0,0,2,0,2
1980-05-01,Senegal,Guinea,Friendly,0,98.85581344514162,1.4999999999999998,-0.19999999999999996,0.1534880661911269,-20,-0.29715061361802775,-0.30369485601445523,0,-9.984673301733055,0.45,-0.4,-0.5895952894823395,0,0.0,-0.8610745115444148,0.0,0,1,0,2
1980-05-01,Thailand,Luxembourg,Friendly,1,348.2293105510387,1.4999999999999998,3.6,0.12288389825403796,24,-0.6462056940838257,0.7174469648788138,3,-22.169234506553124,0.5,0.0,-12.639552344288912,-1,0.0,-9.198827045089615,-6.332234721579107,0,0,1,0
1980-05-04,Zambia,Malawi,Friendly,0,117.3166840383858,-1.2000000000000002,-1.4,-0.5923029287157391,-47,1.2525989698446407,-0.9916642909258429,-6,6.396740407498633,0.65,1.4,0.0,0,0.0,-0.7015645066495096,0.0,0,1,1,1
1980-05-07,Sweden,Denmark,Nordic Championship,0,49.58182572302394,0.0,-0.19999999999999998,-0.2359236739441023,-52,0.5800141946922772,-0.3257299392499391,-1,-1.1656703577940792,0.6,0.5,-7.600415862898696,0,0.0,-0.6349778203471457,-0.5794219638393732,0,0,1,0
1980-05-08,Libya,Gambia,FIFA World Cup qualification,0,216.46829924222197,0.2999999999999998,0.30000000000000004,0.1427542671579807,-49,-0.2851704836864031,0.01596033851129841,2,3.6717831694137,0.5,0.0,0.0,0,0.0,-3.778255558387311,-2.2196476206941345,0,2,1,2
1980-05-09,Panama,El Salvador,Friendly,0,-212.06770159225061,-1.2000000000000002,-1.7,-0.187296910124984,0,-0.8634139260621186,1.8315770057136742,-1,-8.759165845938755,0.6,0.0,-3.8153145309693954,0,0.0,-1.148045185421008,-0.6226076594926572,0,0,0,1
1980-05-09,South Korea,Luxembourg,Friendly,1,816.260741720836,1.8000000000000003,5.5,-0.2795956169816428,52,1.1815380001090123,-0.004272866322836744,7,-17.135994218910344,0.5,0.0,-12.421332090898293,-1,0.06,-6.895108231347811,-7.190810142000942,0,2,3,0
1980-05-09,Martinique,Guadeloupe,Friendly,0,195.96767043871205,0.5999999999999996,0.8,-0.005299598083250645,0,-0.13237878523365243,0.10967519796149572,-1,0.0,0.85,1.4,-0.5605259357102597,0,0.0,-0.18690270261456723,-0.03529992093844688,0,1,0,2
1980-05-09,Jersey,Guernsey,Muratti Vase,0,59.125587274331565,-0.6000000000000005,-1.5,-0.42907402808681083,19,1.624680595731376,-1.8251568070978024,-4,0.0,0.45,-0.2,-0.08515877582254205,0,0.0,-0.04221381899667318,-0.02981549777508121,0,1,2,0
1980-05-11,Japan,Luxembourg,Friendly,1,396.4617324267417,1.2000000000000002,2.4,-0.2660326192001478,58,-0.32768462175049384,-0.35199046024498415,4,-19.04138076521909,0.5,0.0,-11.421332090898293,-1,0.085,-6.501863287688352,-7.190810142000942,0,1,0,2
1980-05-13,Myanmar,Luxembourg,Friendly,1,311.1217799291694,-0.30000000000000027,1.7,-0.6963390963985575,58,-0.3810121270454585,0.6308401498104702,0,-22.02256471673976,0.5,0.0,-10.455902314908336,-1,0.0,-8.401297355118565,-6.065712834367635,0,2,0,2
1980-05-13,England,Argentina,Friendly,0,143.54746067112706,2.1,1.5,0.45169284361962253,-12,1.8228121936373218,-2.1258093070281614,5,1.3039485496438132,0.5625,0.125,-6.0,0,0.0,-11.127465089341625,-3.8833333333333333,0,3,1,2
1980-05-13,Germany,Poland,Friendly,0,269.77208799731216,2.7,2.6999999999999997,0.423843962972829,24,2.3517035331960914,-1.2917575479780947,12,1.7387136241532577,0.8,1.2,-8.223968194923657,0,0.0,-0.412735721406021,0.0,0,3,1,2
1980-05-13,Haiti,El Salvador,Friendly,0,266.06777532953265,2.1,1.8,0.36761199164719666,56,0.2805007034757079,-0.4778895010207024,7,-6.403453812600457,0.3333333333333333,-0.3333333333333333,-5.815314530969395,0,0.0,-1.841674705530209,-1.1012743261593225,0,2,0,2
1980-05-14,Greece,Bulgaria,Friendly,0,121.31518814533001,0.0,0.10000000000000009,-0.13819026796608824,-21,-0.26544468701809554,0.512139467174517,0,0.16541023797045362,0.3,-0.7,-1.1901099545106106,0,0.0,-0.41845030243301873,0.0,0,0,0,1
1980-05-14,South Korea,Luxembourg,Friendly,1,758.2820980302213,0.8999999999999995,4.8,-0.48069771814403683,4,1.0357099166847148,0.25447876025694405,0,-15.27627011401924,0.0,-1.0,-12.421332090898293,-1,0.06,-6.895108231347811,-7.190810142000942,0,3,0,2
1980-05-16,Republic of Ireland,Argentina,Friendly,0,-227.71543271583414,0.8999999999999999,0.0,0.412599881189877,13,0.5022970589548489,-1.269691176393105,2,6.407586329448716,0.25,-0.5,-9.0,0,-0.075,-1.0,0.0,0,0,1,0
1980-05-16,Northern Ireland,Scotland,British Home Championship,0,-56.497396645718254,0.0,-0.7,0.10193581405238898,0,-0.11623802326890686,-1.1585988911028566,1,2.544732773178776,0.35,-1.0,-7.0,0,-0.055,-1.0,0.0,0,1,0,2
1980-05-17,Wales,England,British Home Championship,0,-272.07690879170013,-1.5,-1.0,-0.3272102664086625,56,0.9826869352808045,-2.3501193029150924,-6,1.9094354009190067,0.25,-0.9,-3.0,0,-0.085,-1.0,0.0,0,4,1,2
1980-05-18,Ethiopia,Zambia,FIFA World Cup qualification,0,-163.4160863480247,-0.30000000000000027,-1.0,0.18284418005925285,46,-0.20072772481934198,-0.5633782134305381,0,10.898611925317038,0.16666666666666666,-2.0,-1.5517051886482491,0,0.0,-2.7800851315083452,-0.8106459501490216,0,0,0,1
1980-05-20,Guatemala,Costa Rica,Friendly,0,39.66253972828213,-0.8999999999999999,-0.5,0.030207830399153264,-13,0.7460121854856601,0.5434403601362732,-6,1.8368401776157022,0.45,-0.2,0.0,0,0.0,-0.940805773907009,0.0,0,0,0,1
