date,season,home_team,away_team,home_score,away_score
1994-11-27,1994-95,Santander,Espanol,0,0
1994-11-27,1994-95,Sp Gijon,Compostela,1,1
1994-12-03,1994-95,Ath Madrid,Ath Bilbao,2,1
1994-12-03,1994-95,Barcelona,La Coruna,1,1
1994-12-03,1994-95,Sociedad,Real Madrid,1,1
1994-12-03,1994-95,Valencia,Albacete,3,3
1994-12-04,1994-95,Compostela,Santander,2,1
1994-12-04,1994-95,Oviedo,Betis,0,0
1994-12-04,1994-95,Sevilla,Espanol,3,0
1994-12-04,1994-95,Tenerife,Logrones,4,0
1994-12-04,1994-95,Valladolid,Celta,1,1
1994-12-04,1994-95,Zaragoza,Sp Gijon,3,2
1994-12-10,1994-95,Ath Bilbao,Valencia,2,1
1994-12-11,1994-95,Albacete,Tenerife,2,1
1994-12-11,1994-95,Betis,Valladolid,1,2
1994-12-11,1994-95,Celta,Barcelona,2,4
1994-12-11,1994-95,Espanol,Compostela,2,0
1994-12-11,1994-95,La Coruna,Sevilla,5,1
1994-12-11,1994-95,Logrones,Sociedad,0,4
1994-12-11,1994-95,Real Madrid,Oviedo,2,0
1994-12-11,1994-95,Santander,Zaragoza,0,1
1994-12-11,1994-95,Sp Gijon,Ath Madrid,0,2
1994-12-21,1994-95,Ath Madrid,Santander,0,1
1994-12-21,1994-95,Barcelona,Betis,1,1
1994-12-21,1994-95,La Coruna,Celta,1,2
1994-12-21,1994-95,Oviedo,Logrones,1,0
1994-12-21,1994-95,Sevilla,Compostela,3,0
1994-12-21,1994-95,Sociedad,Albacete,2,0
1994-12-21,1994-95,Tenerife,Ath Bilbao,1,0
1994-12-21,1994-95,Valencia,Sp Gijon,0,0
1994-12-21,1994-95,Zaragoza,Espanol,1,0
1994-12-22,1994-95,Valladolid,Real Madrid,0,5
1995-01-07,1994-95,Real Madrid,Barcelona,5,0
1995-01-08,1994-95,Albacete,Oviedo,1,0
1995-01-08,1994-95,Ath Bilbao,Sociedad,0,0
1995-01-08,1994-95,Betis,La Coruna,0,0
1995-01-08,1994-95,Celta,Sevilla,0,0
1995-01-08,1994-95,Compostela,Zaragoza,3,2
1995-01-08,1994-95,Espanol,Ath Madrid,2,0
1995-01-08,1994-95,Logrones,Valladolid,0,0
1995-01-08,1994-95,Santander,Valencia,3,2
1995-01-08,1994-95,Sp Gijon,Tenerife,1,1
1995-01-14,1994-95,La Coruna,Real Madrid,0,0
1995-01-15,1994-95,Ath Madrid,Compostela,1,1
1995-01-15,1994-95,Barcelona,Logrones,3,0
1995-01-15,1994-95,Celta,Betis,0,2
1995-01-15,1994-95,Oviedo,Ath Bilbao,1,1
1995-01-15,1994-95,Sevilla,Zaragoza,2,1
1995-01-15,1994-95,Sociedad,Sp Gijon,2,2
1995-01-15,1994-95,Tenerife,Santander,3,0
1995-01-15,1994-95,Valencia,Espanol,0,0
1995-01-15,1994-95,Valladolid,Albacete,1,1
1995-01-21,1994-95,Logrones,La Coruna,0,1
1995-01-22,1994-95,Albacete,Barcelona,2,2
1995-01-22,1994-95,Ath Bilbao,Valladolid,1,1
1995-01-22,1994-95,Compostela,Valencia,1,1
1995-01-22,1994-95,Espanol,Tenerife,0,0
1995-01-22,1994-95,Real Madrid,Celta,4,0
1995-01-22,1994-95,Santander,Sociedad,0,0
1995-01-22,1994-95,Sevilla,Betis,0,1
1995-01-22,1994-95,Sp Gijon,Oviedo,1,1
1995-01-22,1994-95,Zaragoza,Ath Madrid,3,1
1995-01-28,1994-95,Barcelona,Ath Bilbao,1,0
1995-01-29,1994-95,Ath Madrid,Sevilla,2,2
1995-01-29,1994-95,Betis,Real Madrid,0,0
1995-01-29,1994-95,Celta,Logrones,0,1
1995-01-29,1994-95,La Coruna,Albacete,2,1
1995-01-29,1994-95,Oviedo,Santander,3,1
1995-01-29,1994-95,Sociedad,Espanol,2,0
1995-01-29,1994-95,Tenerife,Compostela,2,0
1995-01-29,1994-95,Valencia,Zaragoza,3,0
1995-01-29,1994-95,Valladolid,Sp Gijon,2,0
1995-02-04,1994-95,La Coruna,Ath Bilbao,0,0
1995-02-05,1994-95,Barcelona,Sp Gijon,3,1
1995-02-05,1994-95,Betis,Logrones,1,0
1995-02-05,1994-95,Celta,Albacete,0,0
1995-02-05,1994-95,Oviedo,Espanol,3,0
1995-02-05,1994-95,Real Madrid,Sevilla,2,0
1995-02-05,1994-95,Sociedad,Compostela,1,1
1995-02-05,1994-95,Tenerife,Zaragoza,2,0
1995-02-05,1994-95,Valencia,Ath Madrid,0,0
1995-02-05,1994-95,Valladolid,Santander,1,1
1995-02-11,1994-95,Ath Madrid,Tenerife,3,1
1995-02-11,1994-95,Santander,Barcelona,5,0
1995-02-12,1994-95,Albacete,Betis,3,1
1995-02-12,1994-95,Ath Bilbao,Celta,1,1
1995-02-12,1994-95,Compostela,Oviedo,1,1
1995-02-12,1994-95,Espanol,Valladolid,3,0
1995-02-12,1994-95,Logrones,Real Madrid,1,4
1995-02-12,1994-95,Sevilla,Valencia,1,1
1995-02-12,1994-95,Sp Gijon,La Coruna,3,1
1995-02-12,1994-95,Zaragoza,Sociedad,1,1
1995-02-18,1994-95,Barcelona,Espanol,3,0
1995-02-19,1994-95,Betis,Ath Bilbao,0,0
1995-02-19,1994-95,Celta,Sp Gijon,2,0
1995-02-19,1994-95,La Coruna,Santander,3,0
1995-02-19,1994-95,Logrones,Sevilla,0,2
1995-02-19,1994-95,Oviedo,Zaragoza,2,1
1995-02-19,1994-95,Real Madrid,Albacete,0,0
1995-02-19,1994-95,Sociedad,Ath Madrid,3,1
1995-02-19,1994-95,Tenerife,Valencia,1,2
1995-02-19,1994-95,Valladolid,Compostela,2,0
1995-02-25,1994-95,Compostela,Barcelona,1,2
1995-02-25,1994-95,Sp Gijon,Betis,1,1
1995-02-25,1994-95,Zaragoza,Valladolid,1,0
1995-02-26,1994-95,Albacete,Logrones,0,0
1995-02-26,1994-95,Ath Bilbao,Real Madrid,1,1
1995-02-26,1994-95,Ath Madrid,Oviedo,3,3
1995-02-26,1994-95,Espanol,La Coruna,1,0
1995-02-26,1994-95,Santander,Celta,2,0
1995-02-26,1994-95,Sevilla,Tenerife,1,2
1995-02-26,1994-95,Valencia,Sociedad,4,2
1995-03-04,1994-95,Oviedo,Valencia,1,0
1995-03-05,1994-95,Albacete,Sevilla,1,1
1995-03-05,1994-95,Barcelona,Zaragoza,3,0
1995-03-05,1994-95,Betis,Santander,2,0
1995-03-05,1994-95,Celta,Espanol,1,2
1995-03-05,1994-95,La Coruna,Compostela,1,0
1995-03-05,1994-95,Logrones,Ath Bilbao,0,1
1995-03-05,1994-95,Real Madrid,Sp Gijon,4,0
1995-03-05,1994-95,Sociedad,Tenerife,5,2
1995-03-05,1994-95,Valladolid,Ath Madrid,0,1
1995-03-11,1994-95,Ath Madrid,Barcelona,2,0
1995-03-12,1994-95,Ath Bilbao,Albacete,1,2
1995-03-12,1994-95,Compostela,Celta,2,0
1995-03-12,1994-95,Espanol,Betis,0,0
1995-03-12,1994-95,Santander,Real Madrid,3,1
1995-03-12,1994-95,Sevilla,Sociedad,2,0
1995-03-12,1994-95,Sp Gijon,Logrones,2,2
1995-03-12,1994-95,Tenerife,Oviedo,1,1
1995-03-12,1994-95,Valencia,Valladolid,3,0
1995-03-12,1994-95,Zaragoza,La Coruna,1,0
1995-03-18,1994-95,Ath Bilbao,Sevilla,0,2
1995-03-18,1994-95,La Coruna,Ath Madrid,0,1
1995-03-19,1994-95,Albacete,Sp Gijon,1,2
1995-03-19,1994-95,Barcelona,Valencia,0,0
1995-03-19,1994-95,Betis,Compostela,1,0
1995-03-19,1994-95,Celta,Zaragoza,0,0
1995-03-19,1994-95,Logrones,Santander,0,1
1995-03-19,1994-95,Oviedo,Sociedad,3,0
1995-03-19,1994-95,Real Madrid,Espanol,1,0
1995-03-19,1994-95,Valladolid,Tenerife,1,4
1995-04-01,1994-95,Valencia,La Coruna,1,2
1995-04-01,1994-95,Zaragoza,Betis,3,0
1995-04-02,1994-95,Ath Madrid,Celta,0,2
1995-04-02,1994-95,Compostela,Real Madrid,1,1
1995-04-02,1994-95,Espanol,Logrones,2,0
1995-04-02,1994-95,Santander,Albacete,2,1
1995-04-02,1994-95,Sevilla,Oviedo,1,1
1995-04-02,1994-95,Sociedad,Valladolid,3,0
1995-04-02,1994-95,Sp Gijon,Ath Bilbao,1,1
1995-04-02,1994-95,Tenerife,Barcelona,2,1
1995-04-08,1994-95,Betis,Ath Madrid,2,0
1995-04-09,1994-95,Albacete,Espanol,1,1
1995-04-09,1994-95,Ath Bilbao,Santander,2,0
1995-04-09,1994-95,Barcelona,Sociedad,1,1
1995-04-09,1994-95,Celta,Valencia,0,0
1995-04-09,1994-95,La Coruna,Tenerife,4,1
1995-04-09,1994-95,Logrones,Compostela,0,4
1995-04-09,1994-95,Real Madrid,Zaragoza,3,0
1995-04-09,1994-95,Sp Gijon,Sevilla,3,0
1995-04-09,1994-95,Valladolid,Oviedo,2,1
1995-04-15,1994-95,Ath Madrid,Real Madrid,0,2
1995-04-15,1994-95,Zaragoza,Logrones,3,0
1995-04-16,1994-95,Compostela,Albacete,0,0
1995-04-16,1994-95,Espanol,Ath Bilbao,3,1
1995-04-16,1994-95,Oviedo,Barcelona,0,0
1995-04-16,1994-95,Santander,Sp Gijon,0,0
1995-04-16,1994-95,Sevilla,Valladolid,1,0
1995-04-16,1994-95,Sociedad,La Coruna,1,3
1995-04-16,1994-95,Tenerife,Celta,3,0
1995-04-16,1994-95,Valencia,Betis,2,1
1995-04-22,1994-95,Real Madrid,Valencia,3,1
1995-04-23,1994-95,Albacete,Zaragoza,0,3
1995-04-23,1994-95,Ath Bilbao,Compostela,1,0
1995-04-23,1994-95,Barcelona,Valladolid,4,1
1995-04-23,1994-95,Betis,Tenerife,3,0
1995-04-23,1994-95,Celta,Sociedad,2,1
1995-04-23,1994-95,La Coruna,Oviedo,2,2
1995-04-23,1994-95,Logrones,Ath Madrid,0,0
1995-04-23,1994-95,Santander,Sevilla,0,3
1995-04-23,1994-95,Sp Gijon,Espanol,0,0
1995-04-30,1994-95,Ath Madrid,Albacete,4,0
1995-04-30,1994-95,Compostela,Sp Gijon,3,2
1995-04-30,1994-95,Espanol,Santander,2,0
1995-04-30,1994-95,Oviedo,Celta,2,2
1995-04-30,1994-95,Sevilla,Barcelona,4,2
1995-04-30,1994-95,Sociedad,Betis,1,1
1995-04-30,1994-95,Tenerife,Real Madrid,0,1
1995-04-30,1994-95,Valencia,Logrones,3,0
1995-04-30,1994-95,Valladolid,La Coruna,0,0
1995-04-30,1994-95,Zaragoza,Ath Bilbao,1,4
1995-05-06,1994-95,La Coruna,Barcelona,1,0
1995-05-06,1994-95,Sp Gijon,Zaragoza,1,3
1995-05-07,1994-95,Albacete,Valencia,1,0
1995-05-07,1994-95,Ath Bilbao,Ath Madrid,3,1
1995-05-07,1994-95,Betis,Oviedo,0,0
1995-05-07,1994-95,Celta,Valladolid,1,0
1995-05-07,1994-95,Espanol,Sevilla,2,2
1995-05-07,1994-95,Logrones,Tenerife,4,2
1995-05-07,1994-95,Real Madrid,Sociedad,0,0
1995-05-07,1994-95,Santander,Compostela,2,2
1995-05-13,1994-95,Sevilla,La Coruna,0,0
1995-05-13,1994-95,Valencia,Ath Bilbao,3,1
1995-05-14,1994-95,Ath Madrid,Sp Gijon,3,2
1995-05-14,1994-95,Barcelona,Celta,1,1
1995-05-14,1994-95,Compostela,Espanol,1,1
1995-05-14,1994-95,Oviedo,Real Madrid,3,2
1995-05-14,1994-95,Sociedad,Logrones,6,0
1995-05-14,1994-95,Tenerife,Albacete,2,2
1995-05-14,1994-95,Valladolid,Betis,0,2
1995-05-14,1994-95,Zaragoza,Santander,1,1
1995-05-20,1994-95,Espanol,Zaragoza,2,0
1995-05-21,1994-95,Albacete,Sociedad,0,1
1995-05-21,1994-95,Ath Bilbao,Tenerife,3,2
1995-05-21,1994-95,Betis,Barcelona,1,1
1995-05-21,1994-95,Celta,La Coruna,0,2
1995-05-21,1994-95,Compostela,Sevilla,0,4
1995-05-21,1994-95,Logrones,Oviedo,0,2
1995-05-21,1994-95,Real Madrid,Valladolid,1,0
1995-05-21,1994-95,Santander,Ath Madrid,0,0
1995-05-21,1994-95,Sp Gijon,Valencia,1,0
1995-05-27,1994-95,Barcelona,Real Madrid,1,0
1995-05-27,1994-95,La Coruna,Betis,2,0
1995-05-27,1994-95,Oviedo,Albacete,1,3
1995-05-27,1994-95,Tenerife,Sp Gijon,3,0
1995-05-27,1994-95,Valencia,Santander,1,1
1995-05-28,1994-95,Ath Madrid,Espanol,3,1
1995-05-28,1994-95,Sevilla,Celta,2,3
1995-05-28,1994-95,Sociedad,Ath Bilbao,5,0
1995-05-28,1994-95,Valladolid,Logrones,2,1
1995-05-28,1994-95,Zaragoza,Compostela,5,3
1995-06-03,1994-95,Espanol,Valencia,5,0
1995-06-03,1994-95,Real Madrid,La Coruna,2,1
1995-06-04,1994-95,Albacete,Valladolid,1,0
1995-06-04,1994-95,Ath Bilbao,Oviedo,1,0
1995-06-04,1994-95,Betis,Celta,1,1
1995-06-04,1994-95,Compostela,Ath Madrid,2,1
1995-06-04,1994-95,Logrones,Barcelona,1,4
1995-06-04,1994-95,Santander,Tenerife,2,1
1995-06-04,1994-95,Sp Gijon,Sociedad,1,2
1995-06-04,1994-95,Zaragoza,Sevilla,0,1
1995-06-10,1994-95,Barcelona,Albacete,0,1
1995-06-10,1994-95,Celta,Real Madrid,0,2
1995-06-10,1994-95,La Coruna,Logrones,5,0
1995-06-10,1994-95,Valencia,Compostela,4,1
1995-06-11,1994-95,Ath Madrid,Zaragoza,2,0
1995-06-11,1994-95,Betis,Sevilla,2,1
1995-06-11,1994-95,Oviedo,Sp Gijon,1,0
1995-06-11,1994-95,Sociedad,Santander,0,1
1995-06-11,1994-95,Tenerife,Espanol,1,1
1995-06-11,1994-95,Valladolid,Ath Bilbao,0,1
1995-06-17,1994-95,Sp Gijon,Valladolid,1,3
1995-06-18,1994-95,Albacete,La Coruna,2,8
1995-06-18,1994-95,Ath Bilbao,Barcelona,0,2
1995-06-18,1994-95,Compostela,Tenerife,2,0
1995-06-18,1994-95,Espanol,Sociedad,0,0
1995-06-18,1994-95,Logrones,Celta,0,3
1995-06-18,1994-95,Real Madrid,Betis,0,2
1995-06-18,1994-95,Santander,Oviedo,2,0
1995-06-18,1994-95,Sevilla,Ath Madrid,2,2
1995-06-18,1994-95,Zaragoza,Valencia,2,2
1995-09-02,1995-96,La Coruna,Valencia,3,0
1995-09-02,1995-96,Sp Gijon,Albacete,3,0
1995-09-03,1995-96,Ath Bilbao,Santander,4,0
1995-09-03,1995-96,Ath Madrid,Sociedad,4,1
1995-09-03,1995-96,Celta,Compostela,0,1
1995-09-03,1995-96,Espanol,Salamanca,3,1
1995-09-03,1995-96,Merida,Betis,1,1
1995-09-03,1995-96,Sevilla,Tenerife,0,1
1995-09-03,1995-96,Valladolid,Barcelona,0,2
1995-09-03,1995-96,Vallecano,Real Madrid,1,5
1995-09-03,1995-96,Zaragoza,Oviedo,1,0
1995-09-09,1995-96,Albacete,Sevilla,3,2
1995-09-09,1995-96,Barcelona,Merida,2,2
1995-09-09,1995-96,Betis,Zaragoza,3,1
1995-09-09,1995-96,Real Madrid,Ath Bilbao,1,2
1995-09-10,1995-96,Compostela,La Coruna,4,0
1995-09-10,1995-96,Oviedo,Vallecano,2,0
1995-09-10,1995-96,Salamanca,Celta,0,1
1995-09-10,1995-96,Santander,Ath Madrid,0,4
1995-09-10,1995-96,Sociedad,Sp Gijon,2,0
1995-09-10,1995-96,Tenerife,Espanol,1,4
1995-09-10,1995-96,Valencia,Valladolid,1,0
1995-09-16,1995-96,Ath Bilbao,Ath Madrid,0,2
1995-09-17,1995-96,Celta,Tenerife,2,2
1995-09-17,1995-96,Espanol,Albacete,1,0
1995-09-17,1995-96,La Coruna,Salamanca,2,0
1995-09-17,1995-96,Merida,Valencia,0,2
1995-09-17,1995-96,Real Madrid,Oviedo,2,3
1995-09-17,1995-96,Sevilla,Sociedad,2,1
1995-09-17,1995-96,Sp Gijon,Santander,4,2
1995-09-17,1995-96,Valladolid,Compostela,0,0
1995-09-17,1995-96,Vallecano,Betis,1,2
1995-09-17,1995-96,Zaragoza,Barcelona,0,3
1995-09-23,1995-96,Barcelona,Vallecano,2,0
1995-09-23,1995-96,Betis,Real Madrid,0,0
1995-09-23,1995-96,Santander,Sevilla,1,1
1995-09-24,1995-96,Albacete,Celta,4,0
1995-09-24,1995-96,Ath Madrid,Sp Gijon,2,0
1995-09-24,1995-96,Compostela,Merida,1,0
1995-09-24,1995-96,Oviedo,Ath Bilbao,0,0
1995-09-24,1995-96,Salamanca,Valladolid,0,0
1995-09-24,1995-96,Sociedad,Espanol,0,1
1995-09-24,1995-96,Tenerife,La Coruna,1,1
1995-09-24,1995-96,Valencia,Zaragoza,0,0
1995-09-30,1995-96,Ath Bilbao,Sp Gijon,2,1
1995-09-30,1995-96,Real Madrid,Barcelona,1,1
1995-10-01,1995-96,Celta,Sociedad,1,1
1995-10-01,1995-96,Espanol,Santander,1,0
1995-10-01,1995-96,La Coruna,Albacete,5,0
1995-10-01,1995-96,Merida,Salamanca,0,0
1995-10-01,1995-96,Oviedo,Betis,0,1
1995-10-01,1995-96,Sevilla,Ath Madrid,0,0
1995-10-01,1995-96,Valladolid,Tenerife,3,0
1995-10-01,1995-96,Vallecano,Valencia,3,2
1995-10-01,1995-96,Zaragoza,Compostela,1,0
1995-10-04,1995-96,Albacete,Valladolid,4,2
1995-10-04,1995-96,Barcelona,Oviedo,4,1
1995-10-04,1995-96,Betis,Ath Bilbao,0,0
1995-10-04,1995-96,Compostela,Vallecano,1,0
1995-10-04,1995-96,Salamanca,Zaragoza,0,1
1995-10-04,1995-96,Santander,Celta,2,1
1995-10-04,1995-96,Sociedad,La Coruna,2,1
1995-10-04,1995-96,Sp Gijon,Sevilla,3,1
1995-10-04,1995-96,Tenerife,Merida,1,0
1995-10-04,1995-96,Valencia,Real Madrid,4,3
1995-10-05,1995-96,Ath Madrid,Espanol,2,1
1995-10-07,1995-96,Betis,Barcelona,1,5
1995-10-08,1995-96,Ath Bilbao,Sevilla,1,1
1995-10-08,1995-96,Celta,Ath Madrid,0,3
1995-10-08,1995-96,Espanol,Sp Gijon,0,0
1995-10-08,1995-96,La Coruna,Santander,2,3
1995-10-08,1995-96,Merida,Albacete,1,1
1995-10-08,1995-96,Oviedo,Valencia,0,1
1995-10-08,1995-96,Real Madrid,Compostela,2,1
1995-10-08,1995-96,Valladolid,Sociedad,3,0
1995-10-08,1995-96,Vallecano,Salamanca,1,4
1995-10-08,1995-96,Zaragoza,Tenerife,0,2
1995-10-14,1995-96,Ath Madrid,La Coruna,1,0
1995-10-14,1995-96,Barcelona,Ath Bilbao,4,1
1995-10-14,1995-96,Sevilla,Espanol,0,3
1995-10-14,1995-96,Valencia,Betis,1,1
1995-10-15,1995-96,Albacete,Zaragoza,0,1
1995-10-15,1995-96,Compostela,Oviedo,4,1
1995-10-15,1995-96,Salamanca,Real Madrid,0,2
1995-10-15,1995-96,Santander,Valladolid,0,0
1995-10-15,1995-96,Sociedad,Merida,1,2
1995-10-15,1995-96,Sp Gijon,Celta,1,0
1995-10-15,1995-96,Tenerife,Vallecano,2,2
1995-10-21,1995-96,Valladolid,Ath Madrid,0,1
1995-10-22,1995-96,Ath Bilbao,Espanol,0,0
1995-10-22,1995-96,Barcelona,Valencia,1,0
1995-10-22,1995-96,Betis,Compostela,5,0
1995-10-22,1995-96,Celta,Sevilla,4,0
1995-10-22,1995-96,La Coruna,Sp Gijon,1,0
1995-10-22,1995-96,Merida,Santander,3,1
1995-10-22,1995-96,Oviedo,Salamanca,2,2
1995-10-22,1995-96,Real Madrid,Tenerife,2,0
1995-10-22,1995-96,Vallecano,Albacete,2,0
1995-10-22,1995-96,Zaragoza,Sociedad,1,2
1995-10-28,1995-96,Albacete,Real Madrid,1,1
1995-10-28,1995-96,Compostela,Barcelona,2,1
1995-10-28,1995-96,Sevilla,La Coruna,0,0
1995-10-29,1995-96,Ath Madrid,Merida,1,1
1995-10-29,1995-96,Espanol,Celta,2,2
1995-10-29,1995-96,Salamanca,Betis,2,1
1995-10-29,1995-96,Santander,Zaragoza,0,0
1995-10-29,1995-96,Sociedad,Vallecano,2,1
1995-10-29,1995-96,Sp Gijon,Valladolid,4,2
1995-10-29,1995-96,Tenerife,Oviedo,3,3
1995-10-29,1995-96,Valencia,Ath Bilbao,3,1
1995-11-04,1995-96,Real Madrid,Sociedad,3,2
1995-11-05,1995-96,Ath Bilbao,Celta,3,0
1995-11-05,1995-96,Barcelona,Salamanca,4,1
1995-11-05,1995-96,Betis,Tenerife,3,3
1995-11-05,1995-96,La Coruna,Espanol,0,1
1995-11-05,1995-96,Merida,Sp Gijon,1,0
1995-11-05,1995-96,Oviedo,Albacete,1,0
1995-11-05,1995-96,Valencia,Compostela,5,2
1995-11-05,1995-96,Valladolid,Sevilla,3,3
1995-11-05,1995-96,Vallecano,Santander,1,2
1995-11-05,1995-96,Zaragoza,Ath Madrid,0,1
1995-11-11,1995-96,Celta,La Coruna,0,0
1995-11-12,1995-96,Albacete,Betis,0,0
1995-11-12,1995-96,Ath Madrid,Vallecano,0,0
1995-11-12,1995-96,Compostela,Ath Bilbao,2,1
1995-11-12,1995-96,Espanol,Valladolid,2,0
1995-11-12,1995-96,Salamanca,Valencia,4,0
1995-11-12,1995-96,Santander,Real Madrid,2,0
1995-11-12,1995-96,Sevilla,Merida,3,0
1995-11-12,1995-96,Sociedad,Oviedo,1,1
1995-11-12,1995-96,Sp Gijon,Zaragoza,4,1
1995-11-12,1995-96,Tenerife,Barcelona,1,1
1995-11-18,1995-96,Barcelona,Albacete,3,0
1995-11-18,1995-96,Betis,Sociedad,3,1
1995-11-18,1995-96,Real Madrid,Ath Madrid,1,0
1995-11-18,1995-96,Zaragoza,Sevilla,0,1
1995-11-19,1995-96,Ath Bilbao,La Coruna,1,0
1995-11-19,1995-96,Compostela,Salamanca,0,0
1995-11-19,1995-96,Merida,Espanol,0,1
1995-11-19,1995-96,Oviedo,Santander,2,1
1995-11-19,1995-96,Valencia,Tenerife,2,2
1995-11-19,1995-96,Valladolid,Celta,1,1
1995-11-19,1995-96,Vallecano,Sp Gijon,2,0
1995-11-25,1995-96,Sociedad,Barcelona,1,1
1995-11-26,1995-96,Albacete,Valencia,1,3
1995-11-26,1995-96,Ath Madrid,Oviedo,3,0
1995-11-26,1995-96,Celta,Merida,2,0
1995-11-26,1995-96,Espanol,Zaragoza,1,1
1995-11-26,1995-96,La Coruna,Valladolid,3,1
1995-11-26,1995-96,Salamanca,Ath Bilbao,2,1
1995-11-26,1995-96,Santander,Betis,0,0
1995-11-26,1995-96,Sevilla,Vallecano,1,0
1995-11-26,1995-96,Sp Gijon,Real Madrid,0,0
1995-11-26,1995-96,Tenerife,Compostela,1,1
1995-12-02,1995-96,Barcelona,Santander,1,1
1995-12-02,1995-96,Real Madrid,Sevilla,4,1
1995-12-02,1995-96,Vallecano,Espanol,1,0
1995-12-03,1995-96,Ath Bilbao,Valladolid,2,1
1995-12-03,1995-96,Betis,Ath Madrid,2,1
1995-12-03,1995-96,Compostela,Albacete,3,1
1995-12-03,1995-96,Merida,La Coruna,0,2
1995-12-03,1995-96,Oviedo,Sp Gijon,1,0
1995-12-03,1995-96,Salamanca,Tenerife,1,2
1995-12-03,1995-96,Valencia,Sociedad,0,1
1995-12-03,1995-96,Zaragoza,Celta,0,0
1995-12-09,1995-96,Ath Madrid,Barcelona,3,1
1995-12-09,1995-96,Santander,Valencia,0,3
1995-12-10,1995-96,Albacete,Salamanca,3,3
1995-12-10,1995-96,Celta,Vallecano,2,0
1995-12-10,1995-96,Espanol,Real Madrid,3,1
1995-12-10,1995-96,La Coruna,Zaragoza,2,3
1995-12-10,1995-96,Sevilla,Oviedo,1,1
1995-12-10,1995-96,Sociedad,Compostela,0,1
1995-12-10,1995-96,Sp Gijon,Betis,2,3
1995-12-10,1995-96,Tenerife,Ath Bilbao,3,2
1995-12-10,1995-96,Valladolid,Merida,1,1
1995-12-16,1995-96,Barcelona,Sp Gijon,1,0
1995-12-16,1995-96,Betis,Sevilla,1,1
1995-12-17,1995-96,Ath Bilbao,Merida,1,1
1995-12-17,1995-96,Compostela,Santander,2,0
1995-12-17,1995-96,Oviedo,Espanol,1,2
1995-12-17,1995-96,Real Madrid,Celta,1,0
1995-12-17,1995-96,Salamanca,Sociedad,3,3
1995-12-17,1995-96,Tenerife,Albacete,1,3
1995-12-17,1995-96,Valencia,Ath Madrid,0,1
1995-12-17,1995-96,Vallecano,La Coruna,0,6
1995-12-17,1995-96,Zaragoza,Valladolid,5,3
1995-12-20,1995-96,Albacete,Ath Bilbao,2,0
1995-12-20,1995-96,Ath Madrid,Compostela,3,0
1995-12-20,1995-96,Celta,Oviedo,1,0
1995-12-20,1995-96,Espanol,Betis,1,1
1995-12-20,1995-96,Merida,Zaragoza,1,1
1995-12-20,1995-96,Santander,Salamanca,2,1
1995-12-20,1995-96,Sevilla,Barcelona,1,0
1995-12-20,1995-96,Sociedad,Tenerife,0,1
1995-12-20,1995-96,Sp Gijon,Valencia,1,3
1995-12-20,1995-96,Valladolid,Vallecano,1,1
1995-12-21,1995-96,La Coruna,Real Madrid,3,0
1996-01-03,1995-96,Albacete,Sociedad,3,5
1996-01-03,1995-96,Ath Bilbao,Zaragoza,1,0
1996-01-03,1995-96,Betis,Celta,0,3
1996-01-03,1995-96,Compostela,Sp Gijon,1,0
1996-01-03,1995-96,Oviedo,La Coruna,0,2
1996-01-03,1995-96,Real Madrid,Valladolid,4,1
1996-01-03,1995-96,Salamanca,Ath Madrid,1,3
1996-01-03,1995-96,Tenerife,Santander,2,0
1996-01-03,1995-96,Valencia,Sevilla,1,0
1996-01-03,1995-96,Vallecano,Merida,4,1
1996-01-04,1995-96,Barcelona,Espanol,2,1
1996-01-06,1995-96,Ath Bilbao,Sociedad,0,0
1996-01-06,1995-96,Ath Madrid,Tenerife,3,1
1996-01-07,1995-96,Celta,Barcelona,1,0
1996-01-07,1995-96,Espanol,Valencia,2,0
1996-01-07,1995-96,La Coruna,Betis,0,0
1996-01-07,1995-96,Merida,Real Madrid,2,2
1996-01-07,1995-96,Santander,Albacete,5,5
1996-01-07,1995-96,Sevilla,Compostela,0,1
1996-01-07,1995-96,Sp Gijon,Salamanca,3,2
1996-01-07,1995-96,Valladolid,Oviedo,2,2
1996-01-07,1995-96,Zaragoza,Vallecano,1,1
1996-01-13,1995-96,Albacete,Ath Madrid,1,1
1996-01-13,1995-96,Betis,Valladolid,3,0
1996-01-14,1995-96,Barcelona,La Coruna,1,1
1996-01-14,1995-96,Compostela,Espanol,2,1
1996-01-14,1995-96,Oviedo,Merida,0,0
1996-01-14,1995-96,Real Madrid,Zaragoza,2,2
1996-01-14,1995-96,Salamanca,Sevilla,4,1
1996-01-14,1995-96,Sociedad,Santander,2,1
1996-01-14,1995-96,Tenerife,Sp Gijon,3,0
1996-01-14,1995-96,Valencia,Celta,3,0
1996-01-14,1995-96,Vallecano,Ath Bilbao,2,2
1996-01-20,1995-96,Valencia,La Coruna,2,1
1996-01-21,1995-96,Albacete,Sp Gijon,1,3
1996-01-21,1995-96,Barcelona,Valladolid,1,0
1996-01-21,1995-96,Betis,Merida,0,1
1996-01-21,1995-96,Compostela,Celta,1,1
1996-01-21,1995-96,Oviedo,Zaragoza,1,1
1996-01-21,1995-96,Real Madrid,Vallecano,1,2
1996-01-21,1995-96,Salamanca,Espanol,2,2
1996-01-21,1995-96,Santander,Ath Bilbao,1,1
1996-01-21,1995-96,Sociedad,Ath Madrid,1,0
