date,season,home_team,away_team,home_score,away_score
1995-02-18,1994-95,Kaiserslautern,Leverkusen,1,0
1995-02-18,1994-95,M'gladbach,Schalke 04,0,1
1995-02-18,1994-95,Munich 1860,Dortmund,1,5
1995-02-18,1994-95,Werder Bremen,Dresden,1,0
1995-02-25,1994-95,Bayern Munich,Freiburg,2,2
1995-02-25,1994-95,Dortmund,FC Koln,2,1
1995-02-25,1994-95,Dresden,Bochum,0,2
1995-02-25,1994-95,Ein Frankfurt,Kaiserslautern,1,3
1995-02-25,1994-95,Leverkusen,Werder Bremen,1,2
1995-02-25,1994-95,Schalke 04,Duisburg,0,0
1995-02-25,1994-95,Stuttgart,Munich 1860,1,1
1995-02-25,1994-95,Uerdingen,Hamburg,4,1
1995-02-26,1994-95,Karlsruhe,M'gladbach,2,4
1995-03-04,1994-95,Bochum,Werder Bremen,1,3
1995-03-04,1994-95,Duisburg,Karlsruhe,0,0
1995-03-04,1994-95,Ein Frankfurt,Leverkusen,2,0
1995-03-04,1994-95,Freiburg,Dresden,3,1
1995-03-04,1994-95,Hamburg,Schalke 04,3,0
1995-03-04,1994-95,Kaiserslautern,Dortmund,1,0
1995-03-04,1994-95,M'gladbach,Bayern Munich,2,2
1995-03-05,1994-95,FC Koln,Stuttgart,1,0
1995-03-10,1994-95,Bayern Munich,Duisburg,1,1
1995-03-10,1994-95,Werder Bremen,Freiburg,5,1
1995-03-11,1994-95,Dortmund,Ein Frankfurt,1,1
1995-03-11,1994-95,Dresden,M'gladbach,0,3
1995-03-11,1994-95,Karlsruhe,Hamburg,2,0
1995-03-11,1994-95,Leverkusen,Bochum,1,3
1995-03-11,1994-95,Stuttgart,Kaiserslautern,2,2
1995-03-11,1994-95,Uerdingen,FC Koln,0,0
1995-03-12,1994-95,Schalke 04,Munich 1860,6,2
1995-03-17,1994-95,Kaiserslautern,Uerdingen,1,1
1995-03-17,1994-95,M'gladbach,Werder Bremen,2,0
1995-03-18,1994-95,Dortmund,Leverkusen,0,3
1995-03-18,1994-95,Ein Frankfurt,Stuttgart,2,2
1995-03-18,1994-95,FC Koln,Schalke 04,5,1
1995-03-18,1994-95,Freiburg,Bochum,1,2
1995-03-18,1994-95,Hamburg,Bayern Munich,1,1
1995-03-18,1994-95,Munich 1860,Karlsruhe,1,0
1995-03-19,1994-95,Duisburg,Dresden,1,1
1995-03-21,1994-95,Munich 1860,Uerdingen,1,1
1995-03-25,1994-95,Bayern Munich,Munich 1860,1,0
1995-03-25,1994-95,Bochum,M'gladbach,0,2
1995-03-25,1994-95,Dresden,Hamburg,1,1
1995-03-25,1994-95,Karlsruhe,FC Koln,0,0
1995-03-25,1994-95,Leverkusen,Freiburg,2,4
1995-03-25,1994-95,Schalke 04,Kaiserslautern,0,1
1995-03-25,1994-95,Stuttgart,Dortmund,0,0
1995-03-25,1994-95,Uerdingen,Ein Frankfurt,1,1
1995-03-25,1994-95,Werder Bremen,Duisburg,5,1
1995-03-31,1994-95,Duisburg,Bochum,3,1
1995-03-31,1994-95,Ein Frankfurt,Schalke 04,0,3
1995-04-01,1994-95,Dortmund,Uerdingen,3,1
1995-04-01,1994-95,FC Koln,Bayern Munich,3,1
1995-04-01,1994-95,Kaiserslautern,Karlsruhe,0,0
1995-04-01,1994-95,M'gladbach,Freiburg,1,2
1995-04-01,1994-95,Munich 1860,Dresden,3,1
1995-04-01,1994-95,Stuttgart,Leverkusen,4,2
1995-04-02,1994-95,Hamburg,Werder Bremen,0,0
1995-04-07,1994-95,Bochum,Hamburg,0,0
1995-04-07,1994-95,Uerdingen,Stuttgart,4,1
1995-04-08,1994-95,Bayern Munich,Kaiserslautern,1,1
1995-04-08,1994-95,Dresden,FC Koln,1,3
1995-04-08,1994-95,Freiburg,Duisburg,3,0
1995-04-08,1994-95,Karlsruhe,Ein Frankfurt,1,1
1995-04-08,1994-95,Leverkusen,M'gladbach,3,1
1995-04-08,1994-95,Schalke 04,Dortmund,0,0
1995-04-09,1994-95,Werder Bremen,Munich 1860,2,0
1995-04-13,1994-95,Dortmund,Karlsruhe,2,1
1995-04-13,1994-95,Hamburg,Freiburg,1,2
1995-04-13,1994-95,Uerdingen,Leverkusen,0,1
1995-04-15,1994-95,Duisburg,M'gladbach,0,2
1995-04-15,1994-95,Ein Frankfurt,Bayern Munich,2,0
1995-04-15,1994-95,FC Koln,Werder Bremen,1,1
1995-04-15,1994-95,Kaiserslautern,Dresden,3,1
1995-04-15,1994-95,Stuttgart,Schalke 04,1,1
1995-04-16,1994-95,Munich 1860,Bochum,4,0
1995-04-21,1994-95,Bochum,FC Koln,1,0
1995-04-21,1994-95,Karlsruhe,Stuttgart,3,1
1995-04-21,1994-95,M'gladbach,Hamburg,2,1
1995-04-22,1994-95,Bayern Munich,Dortmund,2,1
1995-04-22,1994-95,Dresden,Ein Frankfurt,1,2
1995-04-22,1994-95,Freiburg,Munich 1860,1,1
1995-04-22,1994-95,Leverkusen,Duisburg,2,0
1995-04-22,1994-95,Schalke 04,Uerdingen,2,0
1995-04-22,1994-95,Werder Bremen,Kaiserslautern,2,2
1995-04-28,1994-95,FC Koln,Freiburg,2,0
1995-04-28,1994-95,Hamburg,Duisburg,3,0
1995-04-29,1994-95,Dortmund,Dresden,2,0
1995-04-29,1994-95,Kaiserslautern,Bochum,3,1
1995-04-29,1994-95,Munich 1860,M'gladbach,2,0
1995-04-29,1994-95,Schalke 04,Leverkusen,3,2
1995-04-29,1994-95,Stuttgart,Bayern Munich,0,2
1995-04-29,1994-95,Uerdingen,Karlsruhe,0,0
1995-04-30,1994-95,Ein Frankfurt,Werder Bremen,0,0
1995-05-05,1994-95,Duisburg,Munich 1860,1,1
1995-05-05,1994-95,Freiburg,Kaiserslautern,4,1
1995-05-06,1994-95,Bayern Munich,Uerdingen,2,1
1995-05-06,1994-95,Bochum,Ein Frankfurt,0,1
1995-05-06,1994-95,Dresden,Stuttgart,1,1
1995-05-06,1994-95,Karlsruhe,Schalke 04,2,2
1995-05-06,1994-95,Leverkusen,Hamburg,3,1
1995-05-06,1994-95,M'gladbach,FC Koln,0,0
1995-05-07,1994-95,Werder Bremen,Dortmund,3,1
1995-05-12,1994-95,Karlsruhe,Leverkusen,2,4
1995-05-12,1994-95,Uerdingen,Dresden,3,1
1995-05-13,1994-95,Dortmund,Bochum,3,1
1995-05-13,1994-95,Ein Frankfurt,Freiburg,1,2
1995-05-13,1994-95,FC Koln,Duisburg,0,3
1995-05-13,1994-95,Kaiserslautern,M'gladbach,2,2
1995-05-13,1994-95,Munich 1860,Hamburg,1,1
1995-05-13,1994-95,Stuttgart,Werder Bremen,1,4
1995-05-14,1994-95,Schalke 04,Bayern Munich,0,3
1995-05-19,1994-95,Hamburg,FC Koln,0,4
1995-05-19,1994-95,Leverkusen,Munich 1860,0,2
1995-05-20,1994-95,Bayern Munich,Karlsruhe,0,1
1995-05-20,1994-95,Bochum,Stuttgart,4,0
1995-05-20,1994-95,Dresden,Schalke 04,2,1
1995-05-20,1994-95,Duisburg,Kaiserslautern,3,2
1995-05-20,1994-95,Freiburg,Dortmund,1,1
1995-05-20,1994-95,Werder Bremen,Uerdingen,6,1
1995-05-21,1994-95,M'gladbach,Ein Frankfurt,2,0
1995-05-26,1994-95,Kaiserslautern,Hamburg,4,1
1995-05-26,1994-95,Munich 1860,FC Koln,2,1
1995-05-27,1994-95,Ein Frankfurt,Duisburg,4,1
1995-05-27,1994-95,Karlsruhe,Dresden,5,3
1995-05-27,1994-95,Leverkusen,Bayern Munich,2,0
1995-05-27,1994-95,Schalke 04,Werder Bremen,4,2
1995-05-27,1994-95,Stuttgart,Freiburg,1,0
1995-05-27,1994-95,Uerdingen,Bochum,2,1
1995-05-28,1994-95,Dortmund,M'gladbach,1,1
1995-06-10,1994-95,Bochum,Schalke 04,5,1
1995-06-10,1994-95,Dresden,Bayern Munich,0,1
1995-06-10,1994-95,Duisburg,Dortmund,2,3
1995-06-10,1994-95,FC Koln,Leverkusen,3,3
1995-06-10,1994-95,Freiburg,Uerdingen,1,0
1995-06-10,1994-95,Hamburg,Ein Frankfurt,3,1
1995-06-10,1994-95,M'gladbach,Stuttgart,3,1
1995-06-10,1994-95,Munich 1860,Kaiserslautern,1,3
1995-06-10,1994-95,Werder Bremen,Karlsruhe,2,1
1995-06-17,1994-95,Bayern Munich,Werder Bremen,3,1
1995-06-17,1994-95,Dortmund,Hamburg,2,0
1995-06-17,1994-95,Ein Frankfurt,Munich 1860,3,1
1995-06-17,1994-95,Kaiserslautern,FC Koln,3,1
1995-06-17,1994-95,Karlsruhe,Bochum,2,2
1995-06-17,1994-95,Leverkusen,Dresden,2,2
1995-06-17,1994-95,Schalke 04,Freiburg,1,2
1995-06-17,1994-95,Stuttgart,Duisburg,3,1
1995-06-17,1994-95,Uerdingen,M'gladbach,3,2
1995-08-11,1995-96,Dortmund,Kaiserslautern,1,1
1995-08-11,1995-96,Stuttgart,Uerdingen,0,0
1995-08-11,1995-96,Werder Bremen,Dusseldorf,1,1
1995-08-12,1995-96,Bayern Munich,Hamburg,3,2
1995-08-12,1995-96,Ein Frankfurt,Karlsruhe,2,2
1995-08-12,1995-96,FC Koln,Schalke 04,0,1
1995-08-12,1995-96,Hansa Rostock,Leverkusen,1,2
1995-08-12,1995-96,St Pauli,Munich 1860,4,2
1995-08-13,1995-96,M'gladbach,Freiburg,1,0
1995-08-18,1995-96,Freiburg,St Pauli,0,2
1995-08-18,1995-96,Hamburg,Werder Bremen,3,3
1995-08-18,1995-96,Schalke 04,Hansa Rostock,1,3
1995-08-19,1995-96,Kaiserslautern,M'gladbach,1,3
1995-08-19,1995-96,Karlsruhe,Bayern Munich,2,6
1995-08-19,1995-96,Leverkusen,Dortmund,1,1
1995-08-19,1995-96,Munich 1860,Stuttgart,1,1
1995-08-19,1995-96,Uerdingen,Ein Frankfurt,1,1
1995-08-20,1995-96,Dusseldorf,FC Koln,1,1
1995-08-29,1995-96,FC Koln,Hamburg,3,2
1995-08-29,1995-96,Hansa Rostock,Dortmund,3,2
1995-08-29,1995-96,M'gladbach,Leverkusen,0,0
1995-08-29,1995-96,St Pauli,Kaiserslautern,1,2
1995-08-29,1995-96,Werder Bremen,Karlsruhe,1,0
1995-08-30,1995-96,Bayern Munich,Uerdingen,2,0
1995-08-30,1995-96,Ein Frankfurt,Munich 1860,4,2
1995-08-30,1995-96,Schalke 04,Dusseldorf,1,1
1995-08-30,1995-96,Stuttgart,Freiburg,3,1
1995-09-01,1995-96,Dortmund,M'gladbach,2,1
1995-09-01,1995-96,Karlsruhe,FC Koln,1,0
1995-09-02,1995-96,Dusseldorf,Hansa Rostock,2,2
1995-09-02,1995-96,Freiburg,Ein Frankfurt,2,0
1995-09-02,1995-96,Hamburg,Schalke 04,1,1
1995-09-02,1995-96,Kaiserslautern,Stuttgart,1,1
1995-09-02,1995-96,Leverkusen,St Pauli,1,1
1995-09-02,1995-96,Munich 1860,Bayern Munich,0,2
1995-09-02,1995-96,Uerdingen,Werder Bremen,3,0
1995-09-08,1995-96,FC Koln,Uerdingen,0,0
1995-09-08,1995-96,Werder Bremen,Munich 1860,2,0
1995-09-09,1995-96,Bayern Munich,Freiburg,2,0
1995-09-09,1995-96,Dusseldorf,Hamburg,2,2
1995-09-09,1995-96,Ein Frankfurt,Kaiserslautern,3,1
1995-09-09,1995-96,Hansa Rostock,M'gladbach,2,3
1995-09-09,1995-96,Schalke 04,Karlsruhe,2,1
1995-09-09,1995-96,St Pauli,Dortmund,0,3
1995-09-09,1995-96,Stuttgart,Leverkusen,1,4
1995-09-15,1995-96,Kaiserslautern,Bayern Munich,2,3
1995-09-15,1995-96,Karlsruhe,Dusseldorf,3,1
1995-09-16,1995-96,Dortmund,Stuttgart,6,3
1995-09-16,1995-96,Freiburg,Werder Bremen,0,1
1995-09-16,1995-96,Leverkusen,Ein Frankfurt,2,0
1995-09-16,1995-96,Munich 1860,FC Koln,2,1
1995-09-16,1995-96,Uerdingen,Schalke 04,1,1
1995-09-17,1995-96,Hamburg,Hansa Rostock,1,1
1995-09-17,1995-96,M'gladbach,St Pauli,2,4
1995-09-22,1995-96,Dusseldorf,Uerdingen,1,0
1995-09-22,1995-96,Ein Frankfurt,Dortmund,3,4
1995-09-23,1995-96,Bayern Munich,Leverkusen,1,0
1995-09-23,1995-96,FC Koln,Freiburg,1,1
1995-09-23,1995-96,Hamburg,Karlsruhe,0,0
1995-09-23,1995-96,Hansa Rostock,St Pauli,2,0
1995-09-23,1995-96,Stuttgart,M'gladbach,5,0
1995-09-23,1995-96,Werder Bremen,Kaiserslautern,1,1
1995-09-24,1995-96,Schalke 04,Munich 1860,1,1
1995-09-29,1995-96,St Pauli,Stuttgart,1,3
1995-09-29,1995-96,Uerdingen,Hamburg,1,1
1995-09-30,1995-96,Freiburg,Schalke 04,1,2
1995-09-30,1995-96,Kaiserslautern,FC Koln,1,1
1995-09-30,1995-96,Karlsruhe,Hansa Rostock,0,2
1995-09-30,1995-96,Leverkusen,Werder Bremen,2,2
1995-09-30,1995-96,Munich 1860,Dusseldorf,2,1
1995-10-01,1995-96,Dortmund,Bayern Munich,3,1
1995-10-01,1995-96,M'gladbach,Ein Frankfurt,4,1
1995-10-13,1995-96,Hansa Rostock,Stuttgart,3,3
1995-10-13,1995-96,Schalke 04,Kaiserslautern,1,1
1995-10-14,1995-96,Bayern Munich,M'gladbach,1,2
1995-10-14,1995-96,Dusseldorf,Freiburg,0,0
1995-10-14,1995-96,Ein Frankfurt,St Pauli,2,2
1995-10-14,1995-96,Hamburg,Munich 1860,2,2
1995-10-14,1995-96,Karlsruhe,Uerdingen,2,0
1995-10-14,1995-96,Werder Bremen,Dortmund,2,2
1995-10-15,1995-96,FC Koln,Leverkusen,2,2
1995-10-20,1995-96,Leverkusen,Schalke 04,0,0
1995-10-20,1995-96,Uerdingen,Hansa Rostock,1,1
1995-10-21,1995-96,Dortmund,FC Koln,3,0
1995-10-21,1995-96,Freiburg,Hamburg,0,3
1995-10-21,1995-96,Kaiserslautern,Dusseldorf,2,0
1995-10-21,1995-96,Munich 1860,Karlsruhe,1,1
1995-10-21,1995-96,St Pauli,Bayern Munich,0,1
1995-10-21,1995-96,Stuttgart,Ein Frankfurt,3,2
1995-10-22,1995-96,M'gladbach,Werder Bremen,1,0
1995-10-27,1995-96,FC Koln,M'gladbach,0,2
1995-10-27,1995-96,Karlsruhe,Freiburg,1,1
1995-10-28,1995-96,Bayern Munich,Stuttgart,5,3
1995-10-28,1995-96,Dusseldorf,Leverkusen,1,1
1995-10-28,1995-96,Hamburg,Kaiserslautern,1,0
1995-10-28,1995-96,Hansa Rostock,Ein Frankfurt,1,1
1995-10-28,1995-96,Schalke 04,Dortmund,1,2
1995-10-28,1995-96,Werder Bremen,St Pauli,1,1
1995-10-29,1995-96,Uerdingen,Munich 1860,2,0
1995-11-03,1995-96,Leverkusen,Hamburg,0,1
1995-11-03,1995-96,St Pauli,FC Koln,3,3
1995-11-04,1995-96,Dortmund,Dusseldorf,3,0
1995-11-04,1995-96,Ein Frankfurt,Bayern Munich,4,1
1995-11-04,1995-96,Freiburg,Uerdingen,1,1
1995-11-04,1995-96,Kaiserslautern,Karlsruhe,2,2
1995-11-04,1995-96,Munich 1860,Hansa Rostock,1,1
1995-11-04,1995-96,Stuttgart,Werder Bremen,1,1
1995-11-05,1995-96,M'gladbach,Schalke 04,4,1
1995-11-10,1995-96,Hamburg,Dortmund,2,2
1995-11-10,1995-96,Hansa Rostock,Bayern Munich,0,0
1995-11-10,1995-96,Uerdingen,Kaiserslautern,1,1
1995-11-11,1995-96,Dusseldorf,M'gladbach,3,2
1995-11-11,1995-96,FC Koln,Stuttgart,2,2
1995-11-11,1995-96,Karlsruhe,Leverkusen,1,4
1995-11-11,1995-96,Munich 1860,Freiburg,3,0
1995-11-11,1995-96,Schalke 04,St Pauli,2,0
1995-11-11,1995-96,Werder Bremen,Ein Frankfurt,1,1
1995-11-17,1995-96,M'gladbach,Hamburg,1,2
1995-11-17,1995-96,St Pauli,Dusseldorf,2,1
1995-11-18,1995-96,Bayern Munich,Werder Bremen,2,0
1995-11-18,1995-96,Dortmund,Karlsruhe,4,1
1995-11-18,1995-96,Ein Frankfurt,FC Koln,1,0
1995-11-18,1995-96,Freiburg,Hansa Rostock,2,1
1995-11-18,1995-96,Kaiserslautern,Munich 1860,0,0
1995-11-18,1995-96,Leverkusen,Uerdingen,2,1
1995-11-19,1995-96,Stuttgart,Schalke 04,2,2
1995-11-24,1995-96,Dusseldorf,Stuttgart,1,2
1995-11-24,1995-96,Hamburg,St Pauli,1,0
1995-11-25,1995-96,Kaiserslautern,Freiburg,1,2
1995-11-25,1995-96,Karlsruhe,M'gladbach,4,0
1995-11-25,1995-96,Munich 1860,Leverkusen,0,1
1995-11-25,1995-96,Schalke 04,Ein Frankfurt,2,0
1995-11-25,1995-96,Uerdingen,Dortmund,0,2
1995-11-25,1995-96,Werder Bremen,Hansa Rostock,0,2
1995-11-26,1995-96,FC Koln,Bayern Munich,0,0
1995-12-01,1995-96,Dortmund,Munich 1860,3,1
1995-12-01,1995-96,Leverkusen,Freiburg,0,1
1995-12-01,1995-96,Werder Bremen,FC Koln,0,1
1995-12-02,1995-96,Bayern Munich,Schalke 04,4,0
1995-12-02,1995-96,Ein Frankfurt,Dusseldorf,3,0
1995-12-02,1995-96,Hansa Rostock,Kaiserslautern,3,0
1995-12-02,1995-96,M'gladbach,Uerdingen,2,1
1995-12-02,1995-96,St Pauli,Karlsruhe,1,1
1995-12-02,1995-96,Stuttgart,Hamburg,3,0
1995-12-08,1995-96,Hamburg,Ein Frankfurt,5,1
1995-12-08,1995-96,Uerdingen,St Pauli,2,5
1995-12-09,1995-96,Dusseldorf,Bayern Munich,0,2
1995-12-09,1995-96,Freiburg,Dortmund,0,1
1995-12-09,1995-96,Kaiserslautern,Leverkusen,1,0
1995-12-09,1995-96,Karlsruhe,Stuttgart,1,2
1995-12-09,1995-96,Munich 1860,M'gladbach,4,0
1995-12-09,1995-96,Schalke 04,Werder Bremen,2,1
1995-12-10,1995-96,FC Koln,Hansa Rostock,3,0
1996-02-09,1995-96,Freiburg,M'gladbach,0,0
1996-02-10,1995-96,Kaiserslautern,Dortmund,1,1
1996-02-10,1995-96,Karlsruhe,Ein Frankfurt,1,1
1996-02-10,1995-96,Munich 1860,St Pauli,2,0
1996-02-11,1995-96,Hamburg,Bayern Munich,2,1
1996-02-14,1995-96,FC Koln,Dusseldorf,0,0
1996-02-16,1995-96,Ein Frankfurt,Uerdingen,1,0
1996-02-17,1995-96,Bayern Munich,Karlsruhe,1,4
1996-02-17,1995-96,Stuttgart,Munich 1860,2,3
1996-02-23,1995-96,Kaiserslautern,St Pauli,0,0
1996-02-23,1995-96,Leverkusen,M'gladbach,0,0
1996-02-24,1995-96,Dortmund,Hansa Rostock,1,2
1996-02-24,1995-96,Dusseldorf,Schalke 04,2,0
1996-02-24,1995-96,Freiburg,Stuttgart,2,1
1996-02-24,1995-96,Karlsruhe,Werder Bremen,1,1
1996-02-24,1995-96,Munich 1860,Ein Frankfurt,3,1
1996-02-25,1995-96,Uerdingen,Bayern Munich,1,6
1996-03-01,1995-96,Werder Bremen,Uerdingen,1,0
1996-03-02,1995-96,Bayern Munich,Munich 1860,4,2
1996-03-02,1995-96,Ein Frankfurt,Freiburg,0,1
1996-03-02,1995-96,FC Koln,Karlsruhe,0,1
1996-03-02,1995-96,M'gladbach,Dortmund,2,2
1996-03-02,1995-96,Schalke 04,Hamburg,3,0
1996-03-02,1995-96,Stuttgart,Kaiserslautern,2,0
1996-03-03,1995-96,Hansa Rostock,Dusseldorf,0,0
1996-03-05,1995-96,Schalke 04,FC Koln,0,0
1996-03-05,1995-96,St Pauli,Freiburg,1,1
1996-03-05,1995-96,Werder Bremen,Hamburg,2,1
1996-03-08,1995-96,Hamburg,Dusseldorf,4,1
1996-03-08,1995-96,Leverkusen,Stuttgart,0,0
1996-03-09,1995-96,Dortmund,St Pauli,1,0
1996-03-09,1995-96,Freiburg,Bayern Munich,3,1
1996-03-09,1995-96,Kaiserslautern,Ein Frankfurt,1,1
1996-03-09,1995-96,Karlsruhe,Schalke 04,0,1
1996-03-09,1995-96,Munich 1860,Werder Bremen,1,1
1996-03-09,1995-96,Uerdingen,FC Koln,1,1
1996-03-10,1995-96,M'gladbach,Hansa Rostock,3,2
1996-03-12,1995-96,Dusseldorf,Werder Bremen,1,1
1996-03-15,1995-96,FC Koln,Munich 1860,2,0
1996-03-15,1995-96,Werder Bremen,Freiburg,0,2
1996-03-16,1995-96,Bayern Munich,Kaiserslautern,2,0
1996-03-16,1995-96,Ein Frankfurt,Leverkusen,1,1
1996-03-16,1995-96,Schalke 04,Uerdingen,1,1
1996-03-16,1995-96,St Pauli,M'gladbach,0,2
1996-03-16,1995-96,Stuttgart,Dortmund,0,5
1996-03-17,1995-96,Dusseldorf,Karlsruhe,2,0
1996-03-19,1995-96,Hamburg,FC Koln,0,0
1996-03-19,1995-96,Leverkusen,Hansa Rostock,2,0
1996-03-19,1995-96,Uerdingen,Stuttgart,3,4
1996-03-22,1995-96,Karlsruhe,Hamburg,3,1
1996-03-22,1995-96,Munich 1860,Schalke 04,1,1
1996-03-23,1995-96,Dortmund,Ein Frankfurt,6,0
1996-03-23,1995-96,Freiburg,FC Koln,2,0
1996-03-23,1995-96,Kaiserslautern,Werder Bremen,0,0
1996-03-23,1995-96,Leverkusen,Bayern Munich,1,2
1996-03-23,1995-96,Uerdingen,Dusseldorf,1,3
1996-03-24,1995-96,M'gladbach,Stuttgart,1,1
1996-03-24,1995-96,St Pauli,Hansa Rostock,3,2
1996-03-29,1995-96,FC Koln,Kaiserslautern,0,1
1996-03-29,1995-96,Hamburg,Uerdingen,0,0
1996-03-30,1995-96,Bayern Munich,Dortmund,1,0
1996-03-30,1995-96,Ein Frankfurt,M'gladbach,0,2
1996-03-30,1995-96,Hansa Rostock,Karlsruhe,1,1
1996-03-30,1995-96,Schalke 04,Freiburg,3,0
1996-03-30,1995-96,Stuttgart,St Pauli,1,1
1996-03-30,1995-96,Werder Bremen,Leverkusen,2,1
1996-03-31,1995-96,Dusseldorf,Munich 1860,1,1
1996-04-02,1995-96,St Pauli,Leverkusen,2,1
1996-04-04,1995-96,Kaiserslautern,Schalke 04,0,0
1996-04-04,1995-96,Stuttgart,Hansa Rostock,1,1
1996-04-04,1995-96,Uerdingen,Karlsruhe,2,3
1996-04-06,1995-96,Dortmund,Werder Bremen,1,1
1996-04-06,1995-96,Freiburg,Dusseldorf,1,1
1996-04-06,1995-96,Leverkusen,FC Koln,1,2
1996-04-06,1995-96,Munich 1860,Hamburg,5,0
1996-04-06,1995-96,St Pauli,Ein Frankfurt,2,1
1996-04-07,1995-96,M'gladbach,Bayern Munich,3,1
1996-04-09,1995-96,Ein Frankfurt,Stuttgart,2,2
1996-04-09,1995-96,FC Koln,Dortmund,0,0
1996-04-09,1995-96,Hansa Rostock,Uerdingen,1,0
1996-04-09,1995-96,Karlsruhe,Munich 1860,1,1
1996-04-09,1995-96,Schalke 04,Leverkusen,1,1
1996-04-10,1995-96,Bayern Munich,St Pauli,1,1
1996-04-10,1995-96,Dusseldorf,Kaiserslautern,2,1
1996-04-10,1995-96,Hamburg,Freiburg,0,0
1996-04-10,1995-96,Werder Bremen,M'gladbach,2,0
1996-04-12,1995-96,Ein Frankfurt,Hansa Rostock,1,3
1996-04-12,1995-96,Munich 1860,Uerdingen,2,1
1996-04-13,1995-96,Dortmund,Schalke 04,0,0
1996-04-13,1995-96,Freiburg,Karlsruhe,0,3
1996-04-13,1995-96,Kaiserslautern,Hamburg,1,2
1996-04-13,1995-96,M'gladbach,FC Koln,2,1
1996-04-13,1995-96,St Pauli,Werder Bremen,1,2
1996-04-13,1995-96,Stuttgart,Bayern Munich,0,1
1996-04-14,1995-96,Leverkusen,Dusseldorf,0,0
1996-04-16,1995-96,M'gladbach,Kaiserslautern,1,1
1996-04-17,1995-96,Hansa Rostock,Hamburg,2,0
1996-04-19,1995-96,Karlsruhe,Kaiserslautern,0,0
1996-04-19,1995-96,Uerdingen,Freiburg,3,1
1996-04-20,1995-96,Bayern Munich,Ein Frankfurt,1,1
1996-04-20,1995-96,Dusseldorf,Dortmund,1,2
1996-04-20,1995-96,FC Koln,St Pauli,1,0
1996-04-20,1995-96,Hansa Rostock,Munich 1860,0,3
1996-04-20,1995-96,Werder Bremen,Stuttgart,2,2
1996-04-21,1995-96,Schalke 04,M'gladbach,3,3
1996-04-24,1995-96,Hamburg,Leverkusen,2,2
1996-04-26,1995-96,Kaiserslautern,Uerdingen,3,0
1996-04-26,1995-96,St Pauli,Schalke 04,2,0
1996-04-27,1995-96,Bayern Munich,Hansa Rostock,0,1
1996-04-27,1995-96,Dortmund,Hamburg,1,1
1996-04-27,1995-96,Ein Frankfurt,Werder Bremen,1,0
1996-04-27,1995-96,Freiburg,Munich 1860,1,0
1996-04-27,1995-96,Leverkusen,Karlsruhe,1,2
1996-04-27,1995-96,Stuttgart,FC Koln,0,1
1996-04-28,1995-96,M'gladbach,Dusseldorf,1,1
1996-04-30,1995-96,Hansa Rostock,Freiburg,1,0
1996-04-30,1995-96,Karlsruhe,Dortmund,5,0
1996-04-30,1995-96,Schalke 04,Stuttgart,2,0
1996-04-30,1995-96,Uerdingen,Leverkusen,3,0
1996-05-01,1995-96,Dusseldorf,St Pauli,2,0
1996-05-01,1995-96,FC Koln,Ein Frankfurt,3,0
1996-05-01,1995-96,Hamburg,M'gladbach,2,1
1996-05-03,1995-96,Dortmund,Uerdingen,5,0
1996-05-03,1995-96,Freiburg,Kaiserslautern,0,0
1996-05-04,1995-96,Bayern Munich,FC Koln,3,2
1996-05-04,1995-96,Ein Frankfurt,Schalke 04,0,3
1996-05-04,1995-96,Hansa Rostock,Werder Bremen,2,1
1996-05-04,1995-96,Leverkusen,Munich 1860,2,1
1996-05-04,1995-96,M'gladbach,Karlsruhe,1,2
1996-05-04,1995-96,Stuttgart,Dusseldorf,2,3
1996-05-05,1995-96,St Pauli,Hamburg,1,1
1996-05-07,1995-96,Dortmund,Leverkusen,2,0
1996-05-07,1995-96,Hansa Rostock,Schalke 04,1,2
1996-05-07,1995-96,Munich 1860,Kaiserslautern,1,1
1996-05-07,1995-96,Werder Bremen,Bayern Munich,3,2
1996-05-11,1995-96,Dusseldorf,Ein Frankfurt,2,2
1996-05-11,1995-96,FC Koln,Werder Bremen,1,2
1996-05-11,1995-96,Freiburg,Leverkusen,2,1
1996-05-11,1995-96,Hamburg,Stuttgart,3,0
1996-05-11,1995-96,Kaiserslautern,Hansa Rostock,2,0
1996-05-11,1995-96,Karlsruhe,St Pauli,2,2
1996-05-11,1995-96,Munich 1860,Dortmund,2,2
1996-05-11,1995-96,Schalke 04,Bayern Munich,2,1
1996-05-11,1995-96,Uerdingen,M'gladbach,0,2
1996-05-18,1995-96,Bayern Munich,Dusseldorf,2,2
1996-05-18,1995-96,Dortmund,Freiburg,3,2
1996-05-18,1995-96,Ein Frankfurt,Hamburg,1,4
1996-05-18,1995-96,Hansa Rostock,FC Koln,0,1
1996-05-18,1995-96,Leverkusen,Kaiserslautern,1,1
1996-05-18,1995-96,M'gladbach,Munich 1860,0,2
1996-05-18,1995-96,St Pauli,Uerdingen,0,2
1996-05-18,1995-96,Stuttgart,Karlsruhe,3,1
1996-05-18,1995-96,Werder Bremen,Schalke 04,1,2
1996-08-16,1996-97,M'gladbach,Bielefeld,0,0
1996-08-16,1996-97,St Pauli,Bayern Munich,1,2
1996-08-17,1996-97,Bochum,Duisburg,1,0
1996-08-17,1996-97,Freiburg,Werder Bremen,3,2
1996-08-17,1996-97,Hansa Rostock,Karlsruhe,2,2
